Day,Scenario,Susceptible,Exposed,Infectious,Recovered,Quarantined,Active_Infections,Reff
193.10000000000002,Worst-Case,598.7701363847046,0.06304877586219232,0.01582911635600326,287.98486691321295,113.166118809864,0.01582911635600326,0.077876852094207
193.20000000000002,Worst-Case,598.7701078646088,0.06277775033511689,0.0157624415108885,287.9850915883467,113.16626035519828,0.0157624415108885,0.07787684838484485
193.3,Worst-Case,598.7700794683421,0.06250788861042705,0.015696069080947533,287.9853152879916,113.16640128597459,0.015696069080947533,0.07787684469158807
193.4,Worst-Case,598.7700511951355,0.06223918584986251,0.015629994796431228,287.9855380182074,113.16654160601054,0.015629994796431228,0.07787684101433665
193.5,Worst-Case,598.7700230442153,0.06197163724327891,0.015564214310510877,287.9857597850863,113.16668131914425,0.015564214310510877,0.07787683735298996
193.60000000000002,Worst-Case,598.7699950148044,0.061705238008647766,0.015498723199278188,287.98598059475313,113.16682042923432,0.015498723199278188,0.07787683370744697
193.70000000000002,Worst-Case,598.7699671061209,0.06143998339205683,0.01543351696174535,287.98620045336514,113.16695894015992,0.01543351696174535,0.07787683007760592
193.8,Worst-Case,598.769939317379,0.061175868667709535,0.015368591019844927,287.98641936711243,113.16709685582072,0.015368591019844927,0.07787682646336463
193.9,Worst-Case,598.7699116477891,0.06091288913792542,0.015303940718429923,287.9866373422175,113.16723418013689,0.015303940718429923,0.07787682286462043
194.0,Worst-Case,598.7698840965568,0.06065104013313994,0.015239561325273782,287.98685438493544,113.16737091704918,0.015239561325273782,0.07787681928126998
194.10000000000002,Worst-Case,598.7698566628841,0.06039031701190446,0.015175448031070345,287.9870705015539,113.16750707051882,0.015175448031070345,0.07787681571320948
194.20000000000002,Worst-Case,598.7698293459687,0.06013071516088654,0.015111595949433948,287.9872856983932,113.16764264452758,0.015111595949433948,0.07787681216033457
194.3,Worst-Case,598.7698021450041,0.059872229994869464,0.015048000116899291,287.98749998180614,113.16777764307774,0.015048000116899291,0.07787680862254041
194.4,Worst-Case,598.7697750591798,0.05961485695675258,0.014984655492921523,287.98771335817815,113.1679120701921,0.014984655492921523,0.07787680509972156
194.5,Worst-Case,598.7697480876811,0.059358591517551185,0.014921556959876226,287.98792583392725,113.16804592991402,0.014921556959876226,0.07787680159177203
194.60000000000002,Worst-Case,598.769721229689,0.05910342917639647,0.014858699323059384,287.9881374155039,113.16817922630733,0.014858699323059384,0.07787679809858533
194.70000000000002,Worst-Case,598.7696944843808,0.05884936546053582,0.014796077310687472,287.9883481093913,113.16831196345642,0.014796077310687472,0.07787679462005444
194.8,Worst-Case,598.7696678509291,0.05859639592533236,0.014733685573897334,287.98855792210526,113.16844414546618,0.014733685573897334,0.07787679115607175
194.9,Worst-Case,598.7696413285028,0.058344516154265245,0.01467151868674626,287.98876686019395,113.16857577646203,0.01467151868674626,0.0778767877065292
195.0,Worst-Case,598.7696149162664,0.05809372175892963,0.01460957114621197,287.9889749302382,113.16870686058995,0.01460957114621197,0.07787678427131808
195.10000000000002,Worst-Case,598.7695886133806,0.05784400837903653,0.014547837372192592,287.9891821388516,113.16883740201636,0.014547837372192592,0.07787678085032927
195.20000000000002,Worst-Case,598.7695624190015,0.05759537168241312,0.014486311707506739,287.98938849268006,113.1689674049283,0.014486311707506739,0.07787677744345299
195.3,Worst-Case,598.7695363322814,0.05734780736500241,0.014424988417893397,287.9895939984022,113.16909687353325,0.014424988417893397,0.07787677405057894
195.4,Worst-Case,598.7695103523685,0.05710131115086335,0.014363861692011997,287.9897986627292,113.16922581205925,0.014363861692011997,0.0778767706715964
195.5,Worst-Case,598.7694844784065,0.05685587879217093,0.0143029256414424,287.99000249240476,113.16935422475488,0.0143029256414424,0.07787676730639397
195.60000000000002,Worst-Case,598.7694587095353,0.05661150606921599,0.014242174300684878,287.99020549420527,113.1694821158892,0.014242174300684878,0.07787676395485982
195.70000000000002,Worst-Case,598.7694330448908,0.05636818879040556,0.014181601627160182,287.9904076749396,113.16960948975182,0.014181601627160182,0.0778767606168815
195.8,Worst-Case,598.7694074836041,0.056125922792262445,0.014121201501209438,287.99060904144926,113.16973635065288,0.014121201501209438,0.07787675729234608
195.9,Worst-Case,598.769382024803,0.055884703939425455,0.014060967726094222,287.9908096006082,113.16986270292303,0.014060967726094222,0.07787675398114004
196.0,Worst-Case,598.7693566676105,0.05564452812464937,0.014000894027996534,287.99100935932313,113.16998855091343,0.014000894027996534,0.07787675068314935
196.10000000000002,Worst-Case,598.7693314111459,0.05540539126880491,0.013940974056018785,287.9912083245332,113.1701138989958,0.013940974056018785,0.07787674739825948
196.20000000000002,Worst-Case,598.7693062545242,0.05516728932087888,0.013881201382183869,287.9914065032102,113.17023875156231,0.013881201382183869,0.0778767441263553
196.3,Worst-Case,598.769281196856,0.05493021825797396,0.01382156950143505,287.9916039023586,113.17036311302576,0.01382156950143505,0.07787674086732116
196.4,Worst-Case,598.7692562372483,0.05469417408530876,0.01376207183163605,287.9918005290151,113.17048698781937,0.01376207183163605,0.07787673762104089
196.5,Worst-Case,598.7692313748037,0.054459152836217904,0.013702701713571007,287.99199639024937,113.17061038039697,0.013702701713571007,0.07787673438739778
196.60000000000002,Worst-Case,598.7692066086204,0.05422515057215192,0.013643452410944475,287.99219149316343,113.17073329523282,0.013643452410944475,0.07787673116627458
196.70000000000002,Worst-Case,598.769181937793,0.053992163382677504,0.013584317110381487,287.99238584489194,113.1708557368218,0.013584317110381487,0.07787672795755345
196.8,Worst-Case,598.769157361644,0.05376018717619543,0.013525291885941216,287.99257945076914,113.1709777085244,0.013525291885941216,0.07787672476114635
196.9,Worst-Case,598.7691328880238,0.053529210212872595,0.013466481426371704,287.9927722489551,113.17109917138157,0.013466481426371704,0.07787672157807428
197.0,Worst-Case,598.7691085207895,0.053299224356190444,0.013407939542522281,287.9929642090624,113.17122010624917,0.013407939542522281,0.07787671840883888
197.10000000000002,Worst-Case,598.7690842594602,0.05307022538854651,0.013349664758384927,287.993155334879,113.17134051551363,0.013349664758384927,0.07787671525337767
197.20000000000002,Worst-Case,598.7690601035573,0.052842209108767635,0.013291655607378706,287.9933456301757,113.17146040155058,0.013291655607378706,0.07787671211162832
197.3,Worst-Case,598.7690360526043,0.052615171332109516,0.01323391063234968,287.9935350987063,113.17157976672479,0.01323391063234968,0.07787670898352891
197.4,Worst-Case,598.7690121061268,0.052389107890257046,0.013176428385570964,287.99372374420693,113.17169861339022,0.013176428385570964,0.07787670586901772
197.5,Worst-Case,598.7689882636528,0.05216401463132419,0.013119207428742716,287.99391157039696,113.17181694388994,0.013119207428742716,0.07787670276803338
197.60000000000002,Worst-Case,598.7689645247123,0.051939887419853926,0.01306224633299212,287.9940985809784,113.17193476055624,0.01306224633299212,0.07787669968051474
197.70000000000002,Worst-Case,598.7689408888375,0.05171672213681855,0.01300554367887345,287.99428477963596,113.17205206571053,0.01300554367887345,0.07787669660640095
197.8,Worst-Case,598.768917355563,0.05149451467961922,0.012949098056367968,287.9944701700374,113.17216886166341,0.012949098056367968,0.07787669354563151
197.9,Worst-Case,598.7688939244252,0.05127326096208627,0.012892908064884002,287.994654755833,113.17228515071463,0.012892908064884002,0.07787669049814612
198.0,Worst-Case,598.768870594963,0.05105295691447913,0.012836972313256914,287.9948385406559,113.17240093515309,0.012836972313256914,0.07787668746388476
198.10000000000002,Worst-Case,598.7688473667173,0.050833598483486224,0.012781289419749094,287.99502152812227,113.17251621725688,0.012781289419749094,0.07787668444278778
198.20000000000002,Worst-Case,598.7688242392314,0.05061518163222529,0.012725858012050024,287.9952037218308,113.17263099929326,0.012725858012050024,0.07787668143479574
198.3,Worst-Case,598.7688012120506,0.050397702340242954,0.012670676727276172,287.9953851253631,113.1727452835186,0.012670676727276172,0.07787667843984954
198.4,Worst-Case,598.7687782847223,0.050181156603515,0.012615744211971069,287.9955657422835,113.17285907217847,0.012615744211971069,0.07787667545789027
198.5,Worst-Case,598.7687554567964,0.04996554043444629,0.012561059122105289,287.99574557613926,113.1729723675076,0.012561059122105289,0.07787667248885942
198.60000000000002,Worst-Case,598.7687327278246,0.04975084986187073,0.012506620123076427,287.99592463046037,113.17308517172988,0.012506620123076427,0.07787666953269866
198.70000000000002,Worst-Case,598.7687100973611,0.0495370809310515,0.012452425889709167,287.99610290875955,113.17319748705836,0.012452425889709167,0.07787666658935005
198.8,Worst-Case,598.7686875649622,0.049324229703680667,0.012398475106255188,287.9962804145324,113.17330931569526,0.012398475106255188,0.07787666365875581
198.9,Worst-Case,598.7686651301862,0.04911229225787947,0.01234476646639323,287.9964571512573,113.17342065983196,0.01234476646639323,0.07787666074085857
199.0,Worst-Case,598.7686427925939,0.048901264688198234,0.012291298673229065,287.99663312239545,113.17353152164898,0.012291298673229065,0.07787665783560117
199.10000000000002,Worst-Case,598.768620551748,0.048691143105616314,0.012238070439295503,287.9968083313908,113.17364190331605,0.012238070439295503,0.07787665494292674
199.20000000000002,Worst-Case,598.7685984072135,0.04848192363754233,0.012185080486552431,287.9969827816701,113.17375180699202,0.012185080486552431,0.0778766520627787
199.3,Worst-Case,598.7685763585578,0.04827360242781382,0.012132327546386735,287.99715647664294,113.1738612348249,0.012132327546386735,0.07787664919510076
199.4,Worst-Case,598.7685544053498,0.04806617563669746,0.012079810359612359,287.99732941970166,113.1739701889519,0.012079810359612359,0.07787664633983692
